Ticker,Year,Industry,index,Close,Open,High,Low,Volume,Month,Day,Company,Daily_range,Net_change,Percentage_change,Log_Close,Log_Daily_range,Winsorized_Close,Winsorized_Daily_range,Forecast_Close_Automotive,Forecast_Close_E-commerce,Forecast_Close_Entertainment,Forecast_Close_Finance,Forecast_Close_Healthcare,Forecast_Close_Retail,Forecast_Close_Semiconductors,Forecast_Close_Technology,Forecast_Close_Telecommunications
WMT,2024,Retail,838,90.35,92.82,96.18,88.91,382131833,12,1,WALMART INC.,7.27,-2.47,-2.661064426,4.514698283,2.112634509,90.35,7.27,,,,,,,,,
V,2015,Finance,840,67.83,64.08,68.63,62.43,49192306,2,1,VISA INC.,6.2,3.75,5.852059925,4.231639696,1.974081026,67.83,6.2,,,,,,,,,
V,2015,Finance,841,65.41,69.18,69.66,64.75,137111403,3,1,VISA INC.,4.91,-3.77,-5.449551894,4.195847648,1.776645831,65.41,4.91,,,,,,,,,
V,2015,Finance,842,66.05,65.45,69.98,64.35,160639656,4,1,VISA INC.,5.63,0.6,0.916730328,4.20543861,1.891604804,66.05,5.63,,,,,,,,,
V,2015,Finance,843,68.68,65.22,70.69,65.15,144589512,5,1,VISA INC.,5.54,3.46,5.305121128,4.243913333,1.877937165,68.68,5.54,,,,,,,,,
V,2015,Finance,844,67.15,69.13,70.02,66.69,131193948,6,1,VISA INC.,3.33,-1.98,-2.864168957,4.221711158,1.465567542,67.15,3.33,,,,,,,,,
V,2015,Finance,845,75.34,67.94,76.92,66.53,177281988,7,1,VISA INC.,10.39,7.4,10.8919635,4.335197047,2.432735777,75.34,10.39,,,,,,,,,
V,2015,Finance,846,71.3,75.59,76.17,60,179189464,8,1,VISA INC.,16.17,-4.29,-5.675353883,4.280824129,2.843163675,71.3,16.17,,,,,,,,,
V,2015,Finance,847,69.66,69.41,72.32,67.03,201184952,9,1,VISA INC.,5.29,0.25,0.360178649,4.257879642,1.838961071,69.66,5.29,,,,,,,,,
V,2015,Finance,848,77.58,70.09,78.89,68.36,177433607,10,1,VISA INC.,10.53,7.49,10.68626052,4.364117214,2.444952334,77.58,10.53,,,,,,,,,
V,2015,Finance,849,79.01,75.19,81.01,74.53,183636623,11,1,VISA INC.,6.48,3.82,5.080462828,4.382151627,2.012232792,79.01,6.48,,,,,,,,,
V,2015,Finance,850,77.55,79.53,80.49,75.52,196688890,12,1,VISA INC.,4.97,-1.98,-2.489626556,4.363735365,1.786746927,77.55,4.97,,,,,,,,,
V,2016,Finance,851,74.49,76.06,76.51,68.76,260401987,1,1,VISA INC.,7.75,-1.57,-2.064159874,4.324000197,2.1690537,74.49,7.75,,,,,,,,,
V,2016,Finance,852,72.39,74.08,74.78,66.12,213972430,2,1,VISA INC.,8.66,-1.69,-2.281317495,4.295787687,2.267993648,72.39,8.66,,,,,,,,,
V,2016,Finance,853,76.48,72.99,77,69.58,195618843,3,1,VISA INC.,7.42,3.49,4.781476915,4.350019839,2.130609828,76.48,7.42,,,,,,,,,
V,2016,Finance,854,77.24,76.25,81.73,75.8,174307089,4,1,VISA INC.,5.93,0.99,1.298360656,4.359781026,1.935859813,77.24,5.93,,,,,,,,,
V,2016,Finance,855,78.94,77.81,79.87,76.22,146459928,5,1,VISA INC.,3.65,1.13,1.452255494,4.381276353,1.53686722,78.94,3.65,,,,,,,,,
V,2016,Finance,856,74.17,78.69,81.71,73.25,233227188,6,1,VISA INC.,8.46,-4.52,-5.744058966,4.319752215,2.247072383,74.17,8.46,,,,,,,,,
V,2016,Finance,857,78.05,74.5,80.17,73.83,183975674,7,1,VISA INC.,6.34,3.55,4.765100671,4.370080564,1.993338843,78.05,6.34,,,,,,,,,
V,2016,Finance,858,80.9,78.31,81.76,77.73,149267883,8,1,VISA INC.,4.03,2.59,3.307368152,4.405498991,1.615419984,80.9,4.03,,,,,,,,,
V,2016,Finance,859,82.7,81.14,83.79,80.97,179020698,9,1,VISA INC.,2.82,1.56,1.922602909,4.427238977,1.340250423,82.7,2.82,,,,,,,,,
V,2016,Finance,860,82.51,82.42,83.7,81.11,178715193,10,1,VISA INC.,2.59,0.09,0.109196797,4.424966385,1.278152203,82.51,2.59,,,,,,,,,
V,2016,Finance,861,77.32,82.64,83.96,77.28,234784870,11,1,VISA INC.,6.68,-5.32,-6.437560503,4.360802998,2.038619547,77.32,6.68,,,,,,,,,
V,2016,Finance,862,78.02,77.57,80.39,75.17,244921330,12,1,VISA INC.,5.22,0.45,0.580121181,4.369700985,1.827769907,78.02,5.22,,,,,,,,,
V,2017,Finance,863,82.71,78.76,84.27,78.49,159204575,1,1,VISA INC.,5.78,3.95,5.01523616,4.427358445,1.913977102,82.71,5.78,,,,,,,,,
V,2017,Finance,864,87.94,82.9,88.49,81.57,167791928,2,1,VISA INC.,6.92,5.04,6.079613993,4.487961985,2.069391206,87.94,6.92,,,,,,,,,
V,2017,Finance,865,88.87,88.74,92.05,87.85,176923109,3,1,VISA INC.,4.2,0.13,0.14649538,4.498364182,1.648658626,88.87,4.2,,,,,,,,,
V,2017,Finance,866,91.22,89.14,92.8,88.13,156747430,4,1,VISA INC.,4.67,2.08,2.333408122,4.524177027,1.735189118,91.22,4.67,,,,,,,,,
V,2017,Finance,867,95.23,91.29,95.53,91.14,158224604,5,1,VISA INC.,4.39,3.94,4.315916311,4.566741159,1.684545385,95.23,4.39,,,,,,,,,
V,2017,Finance,868,93.78,95.4,96.6,92.8,199947762,6,1,VISA INC.,3.8,-1.62,-1.698113208,4.551558417,1.568615918,93.78,3.8,,,,,,,,,
V,2017,Finance,869,99.56,94.38,101.18,93.19,156785851,7,1,VISA INC.,7.99,5.18,5.488450943,4.610754564,2.196112848,99.56,7.99,,,,,,,,,
V,2017,Finance,870,103.52,100.36,104.2,99.43,151872652,8,1,VISA INC.,4.77,3.16,3.148664807,4.649378441,1.752672081,103.52,4.77,,,,,,,,,
V,2017,Finance,871,105.24,104.04,106.84,102.26,141261939,9,1,VISA INC.,4.58,1.2,1.153402537,4.665700686,1.719188776,105.24,4.58,,,,,,,,,
V,2017,Finance,872,109.98,105.54,110.74,104.9,142873986,10,1,VISA INC.,5.84,4.44,4.206935759,4.709350005,1.922787732,109.98,5.84,,,,,,,,,
V,2017,Finance,873,112.59,110.5,113.62,106.9,137178641,11,1,VISA INC.,6.72,2.09,1.891402715,4.732595474,2.043814364,112.59,6.72,,,,,,,,,
V,2017,Finance,874,114.02,112.38,114.92,106.6,178517182,12,1,VISA INC.,8.32,1.64,1.459334401,4.745106026,2.232162629,114.02,8.32,,,,,,,,,
V,2018,Finance,876,122.94,124.74,126.26,111.02,186505175,2,1,VISA INC.,15.24,-1.8,-1.443001443,4.819797578,2.787477335,122.94,15.24,,,,,,,,,
V,2018,Finance,877,119.62,123.26,125.44,116.03,184691618,3,1,VISA INC.,9.41,-3.64,-2.953107253,4.792645108,2.342766883,119.62,9.41,,,,,,,,,
V,2018,Finance,878,126.88,119.27,127.9,116.71,165238598,4,1,VISA INC.,11.19,7.61,6.380481261,4.851092324,2.500615943,126.88,11.19,,,,,,,,,
V,2018,Finance,879,130.72,126.86,132.5,125.32,147562270,5,1,VISA INC.,7.18,3.86,3.042724263,4.880678458,2.101692151,130.72,7.18,,,,,,,,,
V,2018,Finance,880,132.45,131.84,136.69,129.53,154721289,6,1,VISA INC.,7.16,0.61,0.462682039,4.893726876,2.099244169,132.45,7.16,,,,,,,,,
V,2018,Finance,881,136.74,131.96,143.14,131.15,161562542,7,1,VISA INC.,11.99,4.78,3.622309791,4.92536785,2.564179831,136.74,11.99,,,,,,,,,
V,2018,Finance,883,150.09,146.93,150.64,142.54,147500496,9,1,VISA INC.,8.1,3.16,2.150683999,5.017875686,2.208274414,150.09,8.1,,,,,,,,,
V,2018,Finance,885,141.71,139,145.46,129.54,208067965,11,1,VISA INC.,15.92,2.71,1.949640288,4.960814599,2.828496354,141.71,15.92,,,,,,,,,
V,2019,Finance,887,135.01,130,139.9,127.88,191673334,1,1,VISA INC.,12.02,5.01,3.853846154,4.912728412,2.566486637,135.01,12.02,,,,,,,,,
V,2019,Finance,889,156.19,149.46,156.82,144.5,207401562,3,1,VISA INC.,12.32,6.73,4.502877024,5.057455265,2.589266665,156.19,12.32,,,,,,,,,
V,2019,Finance,890,164.43,157.53,165.7,156.32,136490658,4,1,VISA INC.,9.38,6.9,4.380118073,5.108548145,2.339880878,164.43,9.38,,,,,,,,,
V,2019,Finance,891,161.33,165.54,165.77,156.42,147282119,5,1,VISA INC.,9.35,-4.21,-2.543191978,5.0896313,2.33698652,161.33,9.35,,,,,,,,,
V,2019,Finance,893,178,175.33,184.07,172.74,126736340,7,1,VISA INC.,11.33,2.67,1.52284264,5.187385806,2.512035317,178,11.33,,,,,,,,,
V,2019,Finance,894,180.82,179.19,182.4,166.98,152994615,8,1,VISA INC.,15.42,1.63,0.909648976,5.203017187,2.798500104,180.82,15.42,,,,,,,,,
V,2019,Finance,896,178.86,173.02,180.18,168.59,162621828,10,1,VISA INC.,11.59,5.84,3.375332332,5.19217877,2.532902848,178.86,11.59,,,,,,,,,
V,2019,Finance,897,184.51,180.13,184.85,175.18,133892933,11,1,VISA INC.,9.67,4.38,2.431577194,5.223108789,2.367436065,184.51,9.67,,,,,,,,,
V,2019,Finance,898,187.9,184.24,189.89,179.66,160139432,12,1,VISA INC.,10.23,3.66,1.986539297,5.241217775,2.418588769,187.9,10.23,,,,,,,,,
V,2020,Finance,904,193.17,194.71,202.18,186.21,189617559,6,1,VISA INC.,15.97,-1.54,-0.790919829,5.268734064,2.831447079,193.17,15.97,,,,,,,,,
V,2020,Finance,905,190.4,193.85,200.95,187.18,167823762,7,1,VISA INC.,13.77,-3.45,-1.779726593,5.254365479,2.692598097,190.4,13.77,,,,,,,,,
V,2020,Finance,910,218.73,212.13,220.39,204.5,176753485,12,1,VISA INC.,15.89,6.6,3.111299675,5.39239952,2.826721731,218.73,15.89,,,,,,,,,
V,2021,Finance,913,211.73,214.97,228.23,205.78,228910433,3,1,VISA INC.,22.45,-3.24,-1.507187049,5.360023756,3.154870495,211.73,22.45,,,,,,,,,
V,2021,Finance,915,227.3,234.05,235.74,220.31,127215693,5,1,VISA INC.,15.43,-6.75,-2.883999145,5.430660554,2.799108932,227.3,15.43,,,,,,,,,
V,2021,Finance,916,233.82,229.44,238.48,226.28,151628905,6,1,VISA INC.,12.2,4.38,1.908995816,5.458819263,2.58021683,233.82,12.2,,,,,,,,,
V,2021,Finance,919,222.75,229.1,233.33,216.31,175674100,9,1,VISA INC.,17.02,-6.35,-2.771715408,5.410529357,2.891482252,222.75,17.02,,,,,,,,,
V,2022,Finance,927,212.17,211.77,214.8,189.95,171890879,5,1,VISA INC.,24.85,0.4,0.188884167,5.362089969,3.252310601,212.17,24.85,,,,,,,,,
V,2022,Finance,933,217,208.91,217,193.33,157870621,11,1,VISA INC.,23.67,8.09,3.872480973,5.384495063,3.205587931,217,23.67,,,,,,,,,
V,2023,Finance,937,225.46,219.46,227.42,208.76,167774878,3,1,VISA INC.,18.66,6,2.733983414,5.422568329,2.978586115,225.46,18.66,,,,,,,,,
V,2023,Finance,938,232.73,225.23,235.57,224.12,119560065,4,1,VISA INC.,11.45,7.5,3.329929405,5.454166603,2.521720623,232.73,11.45,,,,,,,,,
V,2023,Finance,941,237.73,237,245.37,227.68,113728159,7,1,VISA INC.,17.69,0.73,0.308016878,5.475333206,2.927988621,237.73,17.69,,,,,,,,,
V,2023,Finance,944,235.1,229.24,241.48,227.78,129131729,10,1,VISA INC.,13.7,5.86,2.556272902,5.464255444,2.687847494,235.1,13.7,,,,,,,,,
V,2023,Finance,946,260.35,255.79,263.25,252.14,109997043,12,1,VISA INC.,11.11,4.56,1.782712381,5.565860505,2.494031558,260.35,11.11,,,,,,,,,
V,2024,Finance,949,279.08,283.2,290.96,276.16,122857507,3,1,VISA INC.,14.8,-4.12,-1.45480226,5.635075277,2.76000994,279.08,14.8,,,,,,,,,
V,2024,Finance,951,272.46,268.15,282.38,266.5,171405032,5,1,VISA INC.,15.88,4.31,1.607309342,5.611155359,2.826129489,272.46,15.88,,,,,,,,,
V,2024,Finance,953,265.67,263.79,273.62,252.7,163927316,7,1,VISA INC.,20.92,1.88,0.712688123,5.586011939,3.087399462,265.67,20.92,,,,,,,,,
V,2024,Finance,955,274.95,276.37,293.07,268.23,166278367,9,1,VISA INC.,24.84,-1.42,-0.513803958,5.62021969,3.251923679,274.95,24.84,,,,,,,,,
BAC,2015,Finance,960,15.81,15.27,16.79,15.12,1910757184,2,1,BANK OF AMERICA CORPORATION,1.67,0.54,3.536345776,2.821973947,0.982078472,15.81,1.67,,,,,,,,,
BAC,2015,Finance,961,15.39,15.79,16.62,15.26,1855236860,3,1,BANK OF AMERICA CORPORATION,1.36,-0.4,-2.533248892,2.796671393,0.858661619,15.39,1.36,,,,,,,,,
BAC,2015,Finance,962,15.93,15.42,16.05,15.25,1464221632,4,1,BANK OF AMERICA CORPORATION,0.8,0.51,3.307392996,2.829087196,0.587786665,15.93,0.8,,,,,,,,,
BAC,2015,Finance,963,16.5,16,16.85,15.92,1403264358,5,1,BANK OF AMERICA CORPORATION,0.93,0.5,3.125,2.862200881,0.657520003,16.5,0.93,,,,,,,,,
BAC,2015,Finance,964,17.02,16.58,17.72,16.47,1659992967,6,1,BANK OF AMERICA CORPORATION,1.25,0.44,2.653799759,2.891482252,0.810930216,17.02,1.25,,,,,,,,,
BAC,2015,Finance,965,17.88,17.25,18.48,16.22,1904433527,7,1,BANK OF AMERICA CORPORATION,2.26,0.63,3.652173913,2.938103161,1.181727195,17.88,2.26,,,,,,,,,
BAC,2015,Finance,966,16.34,17.91,18.07,14.6,2030507987,8,1,BANK OF AMERICA CORPORATION,3.47,-1.57,-8.766052485,2.853015971,1.497388409,16.34,3.47,,,,,,,,,
BAC,2015,Finance,967,15.58,15.95,16.48,15.25,1777912584,9,1,BANK OF AMERICA CORPORATION,1.23,-0.37,-2.319749216,2.80819715,0.802001585,15.58,1.23,,,,,,,,,
BAC,2015,Finance,968,16.78,15.52,17.44,14.63,1849381588,10,1,BANK OF AMERICA CORPORATION,2.81,1.26,8.118556701,2.87807423,1.337629189,16.78,2.81,,,,,,,,,
BAC,2015,Finance,969,17.43,16.9,18.09,16.87,1439390658,11,1,BANK OF AMERICA CORPORATION,1.22,0.53,3.136094675,2.913979772,0.797507196,17.43,1.22,,,,,,,,,
BAC,2015,Finance,970,16.83,17.52,17.89,16.5,1770231495,12,1,BANK OF AMERICA CORPORATION,1.39,-0.69,-3.938356164,2.880882432,0.871293366,16.83,1.39,,,,,,,,,
BAC,2016,Finance,971,14.14,16.45,16.59,12.94,2648604209,1,1,BANK OF AMERICA CORPORATION,3.65,-2.31,-14.04255319,2.717340248,1.53686722,14.14,3.65,,,,,,,,,
BAC,2016,Finance,972,12.52,14.05,14.09,10.99,3571160088,2,1,BANK OF AMERICA CORPORATION,3.1,-1.53,-10.88967972,2.604170071,1.410986974,12.52,3.1,,,,,,,,,
BAC,2016,Finance,973,13.52,12.64,14.03,12.62,2416199710,3,1,BANK OF AMERICA CORPORATION,1.41,0.88,6.962025316,2.675527009,0.879626748,13.52,1.41,,,,,,,,,
BAC,2016,Finance,974,14.56,13.47,15.3,12.75,2023974227,4,1,BANK OF AMERICA CORPORATION,2.55,1.09,8.092056422,2.744703519,1.266947603,14.56,2.55,,,,,,,,,
BAC,2016,Finance,975,14.79,14.58,15.15,13.8,1743387026,5,1,BANK OF AMERICA CORPORATION,1.35,0.21,1.440329218,2.759376828,0.854415328,14.79,1.35,,,,,,,,,
BAC,2016,Finance,976,13.27,14.6,14.98,12.05,2297583760,6,1,BANK OF AMERICA CORPORATION,2.93,-1.33,-9.109589041,2.658159431,1.368639426,13.27,2.93,,,,,,,,,
BAC,2016,Finance,977,14.49,13.19,14.7,12.45,1707288854,7,1,BANK OF AMERICA CORPORATION,2.25,1.3,9.855951478,2.740194654,1.178654996,14.49,2.25,,,,,,,,,
BAC,2016,Finance,978,16.14,14.52,16.24,14.09,1813474411,8,1,BANK OF AMERICA CORPORATION,2.15,1.62,11.15702479,2.841414913,1.147402453,16.14,2.15,,,,,,,,,
BAC,2016,Finance,979,15.65,16.15,16.15,14.81,1826077798,9,1,BANK OF AMERICA CORPORATION,1.34,-0.5,-3.095975232,2.812410216,0.850150929,15.65,1.34,,,,,,,,,
BAC,2016,Finance,980,16.5,15.59,17.1,15.5,1723132012,10,1,BANK OF AMERICA CORPORATION,1.6,0.91,5.837075048,2.862200881,0.955511445,16.5,1.6,,,,,,,,,
BAC,2016,Finance,982,22.1,21.42,23.39,21.02,2442427741,12,1,BANK OF AMERICA CORPORATION,2.37,0.68,3.174603175,3.139832618,1.214912744,22.1,2.37,,,,,,,,,
BAC,2017,Finance,983,22.64,22.6,23.55,22.01,1917358152,1,1,BANK OF AMERICA CORPORATION,1.54,0.04,0.17699115,3.162940193,0.932164081,22.64,1.54,,,,,,,,,
BAC,2017,Finance,984,24.68,22.97,24.95,22.45,1866619070,2,1,BANK OF AMERICA CORPORATION,2.5,1.71,7.444492817,3.245712479,1.252762968,24.68,2.5,,,,,,,,,
BAC,2017,Finance,985,23.59,25.37,25.8,22.16,2336536661,3,1,BANK OF AMERICA CORPORATION,3.64,-1.78,-7.01616082,3.202339856,1.534714366,23.59,3.64,,,,,,,,,
BAC,2017,Finance,986,23.34,23.65,24.35,22.26,1824451209,4,1,BANK OF AMERICA CORPORATION,2.09,-0.31,-1.310782241,3.192121088,1.128171091,23.34,2.09,,,,,,,,,
BAC,2017,Finance,987,22.41,23.52,24.31,22.09,1637491338,5,1,BANK OF AMERICA CORPORATION,2.22,-1.11,-4.719387755,3.153163282,1.16938136,22.41,2.22,,,,,,,,,
BAC,2017,Finance,988,24.26,22.48,24.67,22.07,1768824502,6,1,BANK OF AMERICA CORPORATION,2.6,1.78,7.918149466,3.229222117,1.280933845,24.26,2.6,,,,,,,,,
BAC,2017,Finance,989,24.12,24.46,25.11,23.61,1385076454,7,1,BANK OF AMERICA CORPORATION,1.5,-0.34,-1.39002453,3.223664342,0.916290732,24.12,1.5,,,,,,,,,
BAC,2017,Finance,990,23.89,24.29,25.35,23.12,1354317696,8,1,BANK OF AMERICA CORPORATION,2.23,-0.4,-1.646768217,3.214466116,1.172482137,23.89,2.23,,,,,,,,,
BAC,2017,Finance,991,25.34,23.9,25.64,22.75,1482368418,9,1,BANK OF AMERICA CORPORATION,2.89,1.44,6.025104603,3.271088696,1.358409158,25.34,2.89,,,,,,,,,
BAC,2017,Finance,992,27.39,25.46,27.98,25.12,1380162960,10,1,BANK OF AMERICA CORPORATION,2.86,1.93,7.58051846,3.34603697,1.350667183,27.39,2.86,,,,,,,,,
BAC,2017,Finance,993,28.17,27.64,28.72,25.81,1350989538,11,1,BANK OF AMERICA CORPORATION,2.91,0.53,1.917510854,3.373140784,1.363537374,28.17,2.91,,,,,,,,,
BAC,2017,Finance,994,29.52,28.25,30.03,27.5,1494582419,12,1,BANK OF AMERICA CORPORATION,2.53,1.27,4.495575221,3.418382206,1.261297871,29.52,2.53,,,,,,,,,
BAC,2018,Finance,995,32,29.75,32.45,29.61,1413714482,1,1,BANK OF AMERICA CORPORATION,2.84,2.25,7.56302521,3.496507561,1.345472367,32,2.84,,,,,,,,,
BAC,2018,Finance,996,32.1,32,32.85,29.13,1705884058,2,1,BANK OF AMERICA CORPORATION,3.72,0.1,0.3125,3.499533282,1.5518088,32.1,3.72,,,,,,,,,
BAC,2018,Finance,997,29.99,32.07,33.05,29.01,1488464305,3,1,BANK OF AMERICA CORPORATION,4.04,-2.08,-6.485812286,3.433664572,1.617406082,29.99,4.04,,,,,,,,,
BAC,2018,Finance,998,29.92,29.8,31.17,28.75,1471329483,4,1,BANK OF AMERICA CORPORATION,2.42,0.12,0.402684564,3.431403224,1.229640551,29.92,2.42,,,,,,,,,
BAC,2018,Finance,999,29.04,29.92,31.36,28.43,1414580848,5,1,BANK OF AMERICA CORPORATION,2.93,-0.88,-2.941176471,3.402529827,1.368639426,29.04,2.93,,,,,,,,,
BAC,2018,Finance,1000,28.19,29.49,30.41,28.01,1378975098,6,1,BANK OF AMERICA CORPORATION,2.4,-1.3,-4.408273991,3.373826185,1.223775432,28.19,2.4,,,,,,,,,
BAC,2018,Finance,1001,30.88,28.08,31.45,27.63,1315647329,7,1,BANK OF AMERICA CORPORATION,3.82,2.8,9.971509972,3.461978854,1.572773928,30.88,3.82,,,,,,,,,
BAC,2018,Finance,1002,30.93,31.22,31.91,30.16,1075834755,8,1,BANK OF AMERICA CORPORATION,1.75,-0.29,-0.928891736,3.463546007,1.011600912,30.93,1.75,,,,,,,,,
BAC,2018,Finance,1003,29.46,30.91,31.37,29.42,1036676553,9,1,BANK OF AMERICA CORPORATION,1.95,-1.45,-4.691038499,3.416414347,1.08180517,29.46,1.95,,,,,,,,,
BAC,2018,Finance,1004,27.5,29.68,30.79,25.88,1817739046,10,1,BANK OF AMERICA CORPORATION,4.91,-2.18,-7.345013477,3.349904087,1.776645831,27.5,4.91,,,,,,,,,
BAC,2018,Finance,1005,28.4,27.77,29.12,26.78,1114938538,11,1,BANK OF AMERICA CORPORATION,2.34,0.63,2.268635218,3.380994674,1.205970807,28.4,2.34,,,,,,,,,
BAC,2018,Finance,1006,24.64,28.99,29.04,22.66,1808731439,12,1,BANK OF AMERICA CORPORATION,6.38,-4.35,-15.0051742,3.244153632,1.998773639,24.64,6.38,,,,,,,,,
BAC,2019,Finance,1008,29.08,28.6,29.67,27.86,970335284,2,1,BANK OF AMERICA CORPORATION,1.81,0.48,1.678321678,3.403860499,1.033184483,29.08,1.81,,,,,,,,,
BAC,2019,Finance,1009,27.59,29.33,30.14,26.61,1240842809,3,1,BANK OF AMERICA CORPORATION,3.53,-1.74,-5.932492329,3.353057006,1.510721939,27.59,3.53,,,,,,,,,
BAC,2019,Finance,1010,30.58,27.9,31.17,27.85,1226771822,4,1,BANK OF AMERICA CORPORATION,3.32,2.68,9.605734767,3.452524009,1.463255402,30.58,3.32,,,,,,,,,
BAC,2019,Finance,1011,26.6,30.56,30.89,26.48,1063985488,5,1,BANK OF AMERICA CORPORATION,4.41,-3.96,-12.95811518,3.317815773,1.688249093,26.6,4.41,,,,,,,,,
BAC,2019,Finance,1012,29,26.59,29.27,26.4,987172286,6,1,BANK OF AMERICA CORPORATION,2.87,2.41,9.063557728,3.401197382,1.353254507,29,2.87,,,,,,,,,
BAC,2019,Finance,1013,30.68,29.48,31.06,28.86,964158076,7,1,BANK OF AMERICA CORPORATION,2.2,1.2,4.070556309,3.455685567,1.16315081,30.68,2.2,,,,,,,,,
BAC,2019,Finance,1014,27.51,30.55,31.07,26.21,1359688167,8,1,BANK OF AMERICA CORPORATION,4.86,-3.04,-9.950900164,3.350254903,1.768149604,27.51,4.86,,,,,,,,,
BAC,2019,Finance,1015,29.17,27.21,30.32,26.61,1205086437,9,1,BANK OF AMERICA CORPORATION,3.71,1.96,7.203234105,3.406848053,1.549687908,29.17,3.71,,,,,,,,,
BAC,2019,Finance,1016,31.27,29.44,32.23,27.16,1211875370,10,1,BANK OF AMERICA CORPORATION,5.07,1.83,6.216032609,3.474138006,1.803358605,31.27,5.07,,,,,,,,,
BAC,2019,Finance,1017,33.32,31.7,33.6,31.37,845694487,11,1,BANK OF AMERICA CORPORATION,2.23,1.62,5.110410095,3.535728275,1.172482137,33.32,2.23,,,,,,,,,
BAC,2019,Finance,1018,35.22,33.45,35.72,32.55,938127898,12,1,BANK OF AMERICA CORPORATION,3.17,1.77,5.291479821,3.589611452,1.427916036,35.22,3.17,,,,,,,,,
BAC,2020,Finance,1019,32.83,35.35,35.67,32.47,985067154,1,1,BANK OF AMERICA CORPORATION,3.2,-2.52,-7.128712871,3.521347983,1.435084525,32.83,3.2,,,,,,,,,
BAC,2020,Finance,1020,28.5,33,35.45,27.7,1071932145,2,1,BANK OF AMERICA CORPORATION,7.75,-4.5,-13.63636364,3.384390263,2.1690537,28.5,7.75,,,,,,,,,
BAC,2020,Finance,1023,24.12,23.38,26.17,20.1,1429503705,5,1,BANK OF AMERICA CORPORATION,6.07,0.74,3.165098375,3.223664342,1.95586048,24.12,6.07,,,,,,,,,
BAC,2020,Finance,1024,23.75,24.28,29.01,23.02,1777885350,6,1,BANK OF AMERICA CORPORATION,5.99,-0.53,-2.182866557,3.208825489,1.944480556,23.75,5.99,,,,,,,,,
BAC,2020,Finance,1025,24.88,24.03,25.29,22.39,1374650969,7,1,BANK OF AMERICA CORPORATION,2.9,0.85,3.53724511,3.25347047,1.360976553,24.88,2.9,,,,,,,,,
BAC,2020,Finance,1026,25.74,25.03,27.75,24.69,1133673833,8,1,BANK OF AMERICA CORPORATION,3.06,0.71,2.836596085,3.286160572,1.401182974,25.74,3.06,,,,,,,,,
BAC,2020,Finance,1027,24.09,25.58,26.76,22.95,1279684779,9,1,BANK OF AMERICA CORPORATION,3.81,-1.49,-5.824863174,3.22246936,1.570697084,24.09,3.81,,,,,,,,,
BAC,2020,Finance,1028,23.7,24.27,25.83,23.12,1285661477,10,1,BANK OF AMERICA CORPORATION,2.71,-0.57,-2.348578492,3.206803244,1.311031877,23.7,2.71,,,,,,,,,
BAC,2020,Finance,1030,30.31,28.74,30.55,28.14,1016904998,12,1,BANK OF AMERICA CORPORATION,2.41,1.57,5.462769659,3.443937535,1.226712291,30.31,2.41,,,,,,,,,
BAC,2021,Finance,1031,29.65,30.46,34.37,29.59,1084119974,1,1,BANK OF AMERICA CORPORATION,4.78,-0.81,-2.659225213,3.422632662,1.754403683,29.65,4.78,,,,,,,,,
BAC,2021,Finance,1032,34.71,29.87,37.03,29.57,950558757,2,1,BANK OF AMERICA CORPORATION,7.46,4.84,16.20354871,3.575430762,2.135349174,34.71,7.46,,,,,,,,,
BAC,2021,Finance,1033,38.69,35.52,39.97,35.24,1378911428,3,1,BANK OF AMERICA CORPORATION,4.73,3.17,8.92454955,3.681099267,1.745715531,38.69,4.73,,,,,,,,,
BAC,2021,Finance,1034,40.53,38.83,41.13,37.41,1029814469,4,1,BANK OF AMERICA CORPORATION,3.72,1.7,4.378058202,3.726416058,1.5518088,40.53,3.72,,,,,,,,,
BAC,2021,Finance,1035,42.39,40.87,43.26,39.78,823434959,5,1,BANK OF AMERICA CORPORATION,3.48,1.52,3.719109371,3.770229,1.499623046,42.39,3.48,,,,,,,,,
BAC,2021,Finance,1036,41.23,42.95,43.49,38.49,984523726,6,1,BANK OF AMERICA CORPORATION,5,-1.72,-4.004656577,3.743130869,1.791759469,41.23,5,,,,,,,,,
BAC,2021,Finance,1037,38.36,41.56,41.7,36.51,1060535584,7,1,BANK OF AMERICA CORPORATION,5.19,-3.2,-7.699711261,3.672750072,1.822935087,38.36,5.19,,,,,,,,,
BAC,2021,Finance,1038,41.75,38.4,42.84,37.55,997287307,8,1,BANK OF AMERICA CORPORATION,5.29,3.35,8.723958333,3.755369195,1.838961071,41.75,5.29,,,,,,,,,
BAC,2021,Finance,1039,42.45,41.75,44.04,38.36,1022362433,9,1,BANK OF AMERICA CORPORATION,5.68,0.7,1.676646707,3.771610852,1.899117988,42.45,5.68,,,,,,,,,
BAC,2021,Finance,1040,47.78,42.48,48.43,42.33,917220669,10,1,BANK OF AMERICA CORPORATION,6.1,5.3,12.47645951,3.887320393,1.960094784,47.78,6.1,,,,,,,,,
BAC,2021,Finance,1041,44.47,48.1,48.69,44.36,895404155,11,1,BANK OF AMERICA CORPORATION,4.33,-3.63,-7.546777547,3.817052768,1.673351238,44.47,4.33,,,,,,,,,
BAC,2021,Finance,1042,44.49,45.22,45.7,42.7,1061442908,12,1,BANK OF AMERICA CORPORATION,3,-0.73,-1.614329943,3.817492522,1.386294361,44.49,3,,,,,,,,,
